작성시각(KST),댓글,좋아요,답글수,태도,관심사,집값전망,통장행동,comment_id
2026-09-13 12:20,"임대후 분양 아파트 경우 입니다, 내 생에 첫 집 장만,,, 부부경우 둘다 집을 전에 산 이력이 없으면 취득세도 감면 합니다
기존 청약으로 lh공사 공고 넣고 당첨되서 임대 아파트에 살 때 곧바로 다시 청약 통장 3년 정도 유지하다 그 이후로 당첨된 집을 임대기간 후 내생에 첫 집을 장만할 떄...  주택 담보 대출 때 디딤돌 대출 금리를 추가로 깎아주는 유일한 무기가 됩니다.
3년 이상이면 0.5% 인하 가능,  전혀 무의미하지는 않음-
금액은 상관 없음 매달 5만원만 넣어도 금리 인하 가능",0,0,긍정,임대·대출우대 등 부가 기능,,유지,Ugz5Hz8HFQVoCDIiKld4AaABAg
2026-09-13 12:17,그냥 돈없고 그돈으로 투자하고 싶어 해약한거임~~~ 몬 큰이유가 있겠어..애초부터 청약통장은 언제가 올 좋은기회를 잡기위해 넣는거였어.. 근데 최근 경제가 안좋아지고 투자포모가 오니 그냥 해약!!,0,0,부정,대체 투자·낮은 금리,,해지,Ugx_nLXhLVGXAhR2MX54AaABAg
2026-09-13 12:13,시골에서 생활하다 결혼하면서 서울에서 직장생활 시작했음. 고시원부터 출발..... 10년 살다보니 결론이남. 난 아파트는 절대 못들어간다 부동산으로 돈버는거 절대 못하고 그냥 내가 내집이라 부를수있는 빌라로 가는게 어쩔수없는 방법이라는 생각,0,0,해당 없음,"분양가·집값 부담, 수도권 집중·지방·인구",,,UgwbVPh9scDxNCAr8Kx4AaABAg
2026-09-13 12:03,아니 웃긴게 원래 돈없으면 집 못사는건 당연한건데 빚ㅈㄴ내서 사려고하니 이게 문제처럼 비춰지는거임. 무조건적인 내집마련은 사라지고 능력있는사람만 산다면 부동산가격도 안정화되는거고,0,0,해당 없음,"분양가·집값 부담, 제도 불공정",,,UgzAWjNuaAKTxd5-tiB4AaABAg
2026-09-13 12:01,모 연예인 청약당첨으로 집샀다는 기사 봤는데,0,0,해당 없음,,,,UgwX44MJFula9twSI254AaABAg
2026-09-13 12:00,이거보고 나도 그냥 깰까 싶다,0,0,양가,,,해지,UgyceCgw7bt56cGKlm54AaABAg
2026-09-13 11:59,"머릿수 많다고 점수를 더주니까 당첨돼긴 글럿어
소형 주택을 많이지어서  1인가구도 해택을 보게 하던가",0,0,양가,"가점·당첨확률, 제도 불공정",,,Ugz1mKKJOfcK-z5eZHh4AaABAg
2026-09-13 11:54,서울에서만 그렇지 ..,0,0,해당 없음,수도권 집중·지방·인구,,,UgzXwfnJ6Ibtj2Ih_CJ4AaABAg
2026-09-13 11:53,청약통장 아직 갖고 있는 흑우 읍재?,0,0,해당 없음,,,,UgwEbN4eEZUWfjW5HwN4AaABAg
2026-09-13 11:47,"서울 한강변이나 강남 근방 핫플레이스 지역은 청약 가산점까지 짱짱해야 청약 받을까말까고, 
그 외 지역은 청약 다 미달인데 청약통장이 필요가 없어.",0,0,양가,"가점·당첨확률, 수도권 집중·지방·인구",,,UgxnvmCuzOEFKCVqQtx4AaABAg
2026-09-13 11:46,"모든 대지는 나라가 주인이 되고, 주택은 실거주자만 소유할 수 있도록 법을 만들자. 땅값은 세금으로 받고 그러면 부동산 투기니 전세사기니 하는것도 전부 사라진다.",0,0,부정,"제도 불공정, 정부·정치 불신",,,UgzaF5qFiTEA_Li_m3h4AaABAg
2026-09-13 11:44,"댓글들보면 왜 못사는사람들만 있는거같냐ㅎ
막지어도 분양다되는데 들어가는사람도 수두룩일텐데",0,0,해당 없음,,,,Ugw-pl8VdOOiW0QVkv54AaABAg
2026-09-13 12:23,일단 이율이 존나 낮아서 개빡침,0,0,부정,대체 투자·낮은 금리,,,UgyyLajogsE4KhJoAH54AaABAg
2026-09-13 14:49,"1인 평수 제한부터 풀어라
집이 있어야 결혼하는거지
결혼부터 하고 집구하라 하면
누가 결혼하냐",0,0,해당 없음,,,,UgxGNnW80p4G0EcJkKJ4AaABAg
2026-09-13 14:47,"그래도 없는 돈이다 생각하고 모은게 꽤 됨
소비로 이어질뻔한 내 돈
난 굳이 해지할 필요는 없을듯",0,0,긍정,,,유지,Ugw4XXWz_U320_OoF-Z4AaABAg
2026-09-13 14:46,그냥 소득공제용임,0,0,양가,임대·대출우대 등 부가 기능,,,UgyPHQEVKxYf7_rHekB4AaABAg
2026-09-13 14:43,국민연금도 대국민 사기극이라는걸 모르는 청년들이 있나?,0,0,해당 없음,,,,UgxXMZgO8qUAEc9nw4F4AaABAg
2026-09-13 14:33,당첨되도 분양가가 너무 비싸서 무쓸모라니까,0,0,부정,분양가·집값 부담,,,Ugw305fy_351OWXHr2p4AaABAg
2026-09-13 14:28,"대출 된다 하더라도 갚을수가 없다
굶으며 2잡 뛰어도 못삼",0,0,부정,대출규제·자금조달,,,UgyejyDKqrxLRnXnlCh4AaABAg
2026-09-13 14:23,집값이 적당하개 상승하고 돈모아서 40 50대에 집사는게 맞지 ㅅㅂ 그게 다 엉크러져서 이지랄이지,0,0,긍정,분양가·집값 부담,상승,,UgwNOUgFX8WFFb382AF4AaABAg
2026-09-13 14:18,"집은 소유가 아니라 내가 잠시 머물다 가는곳이지.
분양가가 너무 높고 신혼이나 1인가구 저소득층등 서민들에겐 갭이커져버렸고
현실적으로 차라리 10년~25년 장기임대청약통장을 만들어라 그게 더 실익이 있다.",0,0,부정,"분양가·집값 부담, 임대·대출우대 등 부가 기능",,,UgyDDp1L6n97V1aIDVR4AaABAg
2026-09-13 14:06,청약 넣으면서 청약계좌 담보 마통 대출 받으니 개꿀이더만,0,0,긍정,대출규제·자금조달,,,UgyY7pleRFQh9y7QqOt4AaABAg
2026-09-13 13:57,몇십억짜리 아파트 사는데 몇백만원이 뭔 소용임?,0,0,부정,분양가·집값 부담,,,UgxxQqdG-eoZmFsy5jt4AaABAg
2026-09-13 13:55,청약통장이 역할을 못하는데 청약 통장 역할을 강화해야지 ㅋㅋ,0,0,양가,임대·대출우대 등 부가 기능,,,UgxmPW6kOC6GCLV70vV4AaABAg
2026-09-13 13:52,주택구매자들이 가져갈 차액 이익을 주택회사가 먹을려고 하니 비싸지는 것임.,0,0,부정,제도 불공정,,,Ugx_B0g0qijksBpOWKx4AaABAg
2026-09-13 13:50,좋은 정부 좋은 부동산 정책~,0,0,긍정,,,,UgyMjyWIPRsb4gludxJ4AaABAg
2026-09-13 13:48,청약이 사실상 당첨이 된다 한들 목돈 1억이상은 현금으로 들고 있어야 비벼볼까??가 되던데,0,0,부정,"분양가·집값 부담, 가점·당첨확률",,,UgzjAybxY5Snt0RaS2F4AaABAg
2026-09-13 13:01,ㅋㅋㅋㅋㅋㅋ열심히 넣다가 부동산 공부하던 친척어른 따라 다니면서 모델하우스 몇번 봤는데. 이거 한다고 답이 없는데??? 싶어서 그냥 썩다리집 사고 해지함.,0,0,부정,가점·당첨확률,,해지,UgyRIpISNrrRh3Wb2qh4AaABAg
2026-09-13 13:45,의미없는 기준이 문제,0,0,해당 없음,,,,UgwBloypwxNdaaYBuLl4AaABAg
2026-09-13 13:41,"4인가족 청약통장 만점도 예비번호한번 안나옴...분양가 상한제도 없애고, 소득보다 분양가가 10배는 빠르게 올라가고,  대상은 청년 신혼부부에게만 주로 주다보니, 
40대후반~60대 초반까지는 걍 니 재주좋으면 사보시든가??하는 수준임.  청약통장 불법거래하고, 온갖 불법을 자행해도 그닥 처벌도 안하고, 찾아낼 의지도 없어보임. 에라이~",0,0,부정,"분양가·집값 부담, 제도 불공정",,,Ugy9iQPoXZhSOhir1bx4AaABAg
2026-09-13 13:39,건강해지고 있군 ㅋㅋ,0,0,해당 없음,,,,Ugz7okOe2xuJxzjFZWh4AaABAg
2026-09-13 13:37,"경기도 외곽쪽 사는데 근처 지하철에 근접한 청약 아파트가 6억~7억임;
신청하는 곳 가서 보니까 대부분 신혼부부나 나이가 많아도 30대 중후반이던데
부모가 돈이 있어야 겨우 살 수 있는 정도임.....",0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,UgyYI631eRZw5IyoLml4AaABAg
2026-09-13 13:33,요즘 진짜 청약통장은...그냥 약간의 절세? 딱 그정도 밖에 안됨.. 그돈으로 차라리 적금 넣는게 훨씬 이득!!! 요즘 4인가족이상 무주택 10년이상 아니면 진짜 무쓸모임!,0,0,부정,대체 투자·낮은 금리,,,Ugy_bCCMf7lxyslh06t4AaABAg
2026-09-13 13:25,분양금 10억이상인데 뭔돈으로 사?  대출? 대출이자낼수가 있냐? 결국 집값은 떨어진다,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",하락,,UgwF6A7GdIivBrZtq4V4AaABAg
2026-09-13 13:19,"부동산 버블 너무 심함...   거품이 낄대로 껴서....  버블이 빨리 안 터지면... 나라가 망하게 생겼음....  일본 잃어버린 30년, 미국 2008년 부동산발 금융위기, 중국 부동산 폭락 조만간 따라갈 예정...",0,0,부정,"분양가·집값 부담, 정부·정치 불신",하락,,UgyzDyPPvwoB2W3_TYh4AaABAg
2026-09-13 13:17,늙으면 어느순간부터 청약으로 임대들어가는게 좋을건데 ㅎ,0,0,긍정,임대·대출우대 등 부가 기능,,,UgxDVSLAh6_ivljIyQd4AaABAg
2026-09-13 13:16,청약 없애고 후분양으로 바꿔라,0,0,부정,제도 불공정,,,UgzsY0eixQyuCI3nEnZ4AaABAg
2026-09-13 13:14,"해외주식 ETF투자 ㅋ. 1인가구는 이제 혜택 계속 줄어들거다.
신혼부부 혜택은 점점 늘어날거고 . 모든 나라가 다 그렇게 해왔음.
한국은 뭐 다를줄 아나봄. 문재인.윤석렬때 말도 안되는 1인가구 혜택을 줬으니까 
그게 스노우볼이 된거지.",0,0,부정,"제도 불공정, 대체 투자·낮은 금리, 정부·정치 불신",,,UgyB9t8G_RYn5T9TLEd4AaABAg
2026-09-13 13:11,"다들 청약통장을 해지하니깐 주택도시기금이 무너진게 아니라
주택도시기금이 제대로 일을 못하니깐 청약통장에서 탈출하는거지ㅋㅋㅋ",0,0,부정,정부·정치 불신,,,Ugygvcx8n7LmB0tCwrB4AaABAg
2026-09-13 13:09,서울 말고 경기도를 봐라.. 서울은 열심히해서 들어갈 수 있는 곳이 아니다. 가족지원 운 여러가지가 지원되야 가능하다.,0,0,긍정,수도권 집중·지방·인구,,,Ugx9ZgT4pCMjblkpXLV4AaABAg
2026-09-13 13:07,걍 피주고 사는거 대비 이득이 전혀 없는데 유지할 이유가 도대체 뭐임?,0,0,부정,대체 투자·낮은 금리,,해지,UgzF3fhujrOjRtl1RtJ4AaABAg
2026-09-13 13:06,이게 바로 찢두로효과,0,0,해당 없음,,,,UgxSIjvR_u9Hm47FsB14AaABAg
2026-09-13 13:05,ㅅㅂ 혼자사는 사람은 청약통장 왜 가지고 있어야하냐?,0,0,부정,제도 불공정,,,UgzdY3bOMcKGKtvX0E54AaABAg
2026-09-13 13:46,"얼마 전에 뉴스에 나온 내용.

계약금 (20%): 분양 계약 체결 시 집단대출 등을 활용해 납부 완료.
중도금 (60%): 1차(30%) 및 2차(30%) 중도금 역시 집단대출 등을 통해 정상 납부.
잔금 (20%): 남은 잔금 약 3억 7000여만 원을 치르기 위해 주택담보대출(잔금대출)을 받아 기존 집단대출(중도금)을 상환·전환하려 했으나, 
'6·27 대출 규제'로 대출 한도가 6억 원으로 일괄 제한되면서 자금줄이 막히게 되었습니다


대출로만 집을 사려고 했던 안일한 투기꾼들이 문제의 요지.

대한민국 가계부채

AI 개요
한국의 가계부채(가계 빚) 총액이 사상 처음으로 2,000조 원을 넘어섰습니다. 

연합뉴스TV
가계부채 현황
가계신용 잔액: 2분기 말 기준 2,019조 8천억 원을 기록했습니다.
증가 폭: 한 분기 만에 약 26조 원이 늘어나며, 4년 9개월 만에 가장 큰 증가 폭을 보였습니다.
원인: 주택담보대출 및 투자 목적의 대출(빚투) 증가가 주요 원인으로 작용했습니다. 

연합뉴스TV
 +1
경제적 영향 및 특징
세계 최고 수준: 한국의 GDP 대비 가계부채 비율은 주요국 중 최상위권에 속하며 가계 소비와 경제 안정을 압박하는 요인으로 지적됩니다.
구조적 요인: 주택 구입뿐만 아니라 전세 제도, 높은 자영업자 비중 등이 복합적으로 영향을 미치고 있습니다.

대출 빚갚는데 수입의 대부분이 지출 된다면 내수가 망하게 될 건 눈에 뻔하지.
정부가 두고 볼 수는 없는 지경까지 왔다는게 팩트.",0,0,양가,대출규제·자금조달,,,Ugxo-H8vzLD4iBuoagp4AaABAg
2026-09-17 19:31,"한달 최소천원 최대10만원이라 치자 달달히 꾸준히 넣었는데 30평 아파트가 1억이면 이해하겠다만 뭔 
3억 이상인데 어떻게 돈을 장만해서 집을 하겠다는거지???? 이해가 1도안되는데",0,0,부정,분양가·집값 부담,,,UgxlDcm2XMZC1DxY3iV4AaABAg
2026-09-17 19:30,"나도 미혼에 싱글이지만 결혼가정, 애키우는 가정 지원이 우선이라고 생각하고 소외감 느껴본적은 없는데ㅋㅋㅋㅋ 혼자는 솔직히 살만함 결혼하고 애키우는 집이 진짜 나라에 큰 기여하는거지..(물론 싱글이 기여를 안한다는건 절대 아님)",0,0,양가,제도 불공정,,,UgyeAJR7tzsR4M9xf0h4AaABAg
2026-09-17 19:27,청약 당첨되면 머함..대출이 그만큼 안되는데..,0,0,부정,"대출규제·자금조달, 가점·당첨확률",,,Ugxc4WDnJob3J2BZF1N4AaABAg
2026-09-19 10:30,요약 : 지방 사는 사람들은 청약 필요없음,0,0,해당 없음,수도권 집중·지방·인구,,,Ugx8eJ-LtxGf1lBY5Al4AaABAg
2026-09-13 10:25,부의 대물림,0,0,해당 없음,,,,UgyT-MDlJFi0mdzILHZ4AaABAg
2026-09-13 10:23,조선은 남들할때 쫓아하면 손해보는나라임... 남들 해지한다고 해지하면 후회한다,0,0,해당 없음,,,,Ugx635DyQ9yJDNVWZnx4AaABAg
2026-09-13 10:20,근데 말만 그리하지 대부분 수도권에 집한채씩은 있잖아?,0,0,양가,수도권 집중·지방·인구,,,Ugy5FTuZT7Ul--U9u914AaABAg
2026-09-13 10:19,나도 올해 초에 몇낸째 넣던 청약 해지했지. 근데 저런 이유는 아니고 주식 때문에...,0,0,부정,대체 투자·낮은 금리,,해지,Ugz-RqH1wzdPo47ieyx4AaABAg
2026-09-13 10:18,"혜택 받을 확률은 낮은데,
쥐꼬리만한 이율 주면서
남의 돈 이용하려는 프로세스가 무너지는 거지",0,0,부정,"제도 불공정, 대체 투자·낮은 금리",,,UgyySidnMVxuvlOv4Oh4AaABAg
2026-09-13 10:03,멍청한 소리. 규제는 매년 바뀌었음. 적금통장이라 생각하고 모으면 되지. 해지를 왜해?,0,0,긍정,,,유지,UgwaiKEJ1cGEUE2bV5B4AaABAg
2026-09-19 11:16,"주택가격 인상의 근본적인 문제인 수도이전을 해야지
댐은 이미 터졌는데, 댐을 막을 생각은 없고 넘쳐나는 물만 퍼내고 있으니 해결이 될리가 있나
표심때문에 수도이전도 안되고, 결국 다같이 죽는방법밖에",0,0,해당 없음,,,,Ugw3DFhawnQSf5P2JEl4AaABAg
2026-09-13 10:03,아 내 돈이 무능력자한테 가는거였음? 청약 해지하러갑니다,0,0,부정,제도 불공정,,해지,UgzqrsZaaPWSh1n2-S54AaABAg
2026-09-13 10:00,"아파트 이삼억할때나 청약매리트 있지
지금은 칠억이상주고 사서 1억 오름ㅋ",0,0,부정,분양가·집값 부담,,,UgyuCTSwQNRc97LTSP54AaABAg
2026-09-13 10:00,청년 사다리 개박살은 역시 대재인 대재명^^7 고마워요!,0,0,해당 없음,,,,Ugws-XL_wEdrjJQh-F54AaABAg
2026-09-13 11:37,ㄹㅇ 하나도 의미 없음 ㅋㅋㅋㅋㅋ,0,0,해당 없음,,,,Ugzvb_UIoCqI0EIupTB4AaABAg
2026-09-13 09:54,결론 너무 비싸구 돈이없구 소득 자산요건은 말이 안되구 진짜 필요없는 통장임,0,0,부정,"분양가·집값 부담, 제도 불공정",,,Ugx3wd7AF_lIjDbR4Vp4AaABAg
2026-09-13 09:47,이자만 백만원 이백만원 수년 수십년 내야되는데 애를 어케 키웁니까 ㅋㅋㅋㅋ,0,0,부정,대체 투자·낮은 금리,,,Ugwl78HfNZj60WcxlO94AaABAg
2026-09-13 09:33,당첨도 안되고 당첨돼도 집값이 씹창나서 대출도 안나와,0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",,,UgwTuRFaCQlOexLV9V14AaABAg
2026-09-13 09:25,사람들이 미래에 대한 기대감이 낮아졌다는거겠지,0,0,해당 없음,,,,UgwgdkxK_YCXcR3tyIR4AaABAg
2026-09-13 09:24,당첨되도 계약금 낼 수 있는 사람이 거의 없음..ㅋㅋㅋ,0,0,부정,"분양가·집값 부담, 가점·당첨확률",,,UgzDbOwX_Mt01On4SUt4AaABAg
2026-09-13 09:22,돌아가면서 청약부자한태 돌아가면서 아파트 나눠주기  청약통장이런 거지같은구조를없애라,0,0,부정,제도 불공정,,,UgzTlrZeCCjN2eDRz5d4AaABAg
2026-09-13 09:21,모든 다단계형 사업이 그렇듯   초반에는  대박이고  뒤로 갈수록  똔똔  마지막은 독박임    이 시장도 끝나거임,0,0,부정,,,,UgzjFFJF0f88sxtSG7B4AaABAg
2026-09-13 09:17,근데 솔직히 언제부터 2030들이 바로 내집마련하고 살고있었냐???,0,0,해당 없음,,,,UgwhXsB6NoEg4h_8_B14AaABAg
2026-09-13 09:14,"연예인들은 50억 100억씩 대출 받아 부동산 투자하는데 서민들은 어쩌다가 운 좋게 청약 당첨되도 대출이 안되서 로또도 날리는 현실ㅎ 부자는 더욱 부자로, 가난뱅이는 더욱 가난뱅이로",0,0,부정,"대출규제·자금조달, 제도 불공정",,,UgzePMJ-lvONF4aMIUF4AaABAg
2026-09-13 09:08,청약 시스템 유지할거면 별도의 청약 주담대를 주고 주거한다는 내용을 중심으로 혜택을 주고 그래야지 뭔,0,0,양가,"대출규제·자금조달, 임대·대출우대 등 부가 기능",,,UgyODVbNFIF7jTjBQDd4AaABAg
2026-09-13 08:55,가격이 비싸지니 차라리 꺠고 어디 다른곳 알아보는게 속편하긴하지.,0,0,부정,분양가·집값 부담,,해지,UgxcsyXwB-o0sBbznDJ4AaABAg
2026-09-13 08:39,"애초에 미친 경쟁률을 뚫는것부터가 난관인데 뭐..
급한 돈이 필요하면 청약통장해지하는것도 방법이 맞지",0,0,양가,"대출규제·자금조달, 가점·당첨확률",,해지,UgxReeI2jJSwAy4HG1x4AaABAg
2026-09-13 08:27,"당첨되더라도
서울권은 10~20억
수도권은 7억~10억대임
근데 6억이상은 또 대출도 안나옴 
ㅋㅋㅋㅋ현금으로 수십억 들고있어야함",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 수도권 집중·지방·인구",,,UgyWW4YQot5UjoaFE1t4AaABAg
2026-09-19 09:30,lh 임대주택 청약점수 최대로해도 당첨이안됨,0,0,부정,가점·당첨확률,,,UgxYiAeNY-kU-nQ21hJ4AaABAg
2026-09-13 09:58,"1인 가구면 걍 깨서 주식이나 넣어라
공공임대 기생충은 사람 아니니까 난 쓸모있던데 ㅇㅈㄹ하지말고",0,0,부정,"제도 불공정, 대체 투자·낮은 금리",,해지,UgwfoCrkTBNNCFTUMX54AaABAg
2026-09-13 11:37,ㄹㅇ 하나도 의미 없음 ㅋㅋㅋㅋㅋ,0,0,해당 없음,,,,Ugx6eRd4Yd2VXKDIpXF4AaABAg
2026-09-13 11:35,"부루조아 무주택자를 위해 가난한 청년보고 상부상조하라는 거지
10억,20억 로또당첨에 청약하는 사람을 도와주는게 맞냐?  
로또청약 없애고 시세에 분양하고 그 차액으로 청년임대주택 재원으로 쓰는게 맞냐?
글구 청약을 복잡하게 해서 아는사람만 하게 만든게 맞냐?
위장결혼, 위장부모부양, 심지어 입양까지..  온갖불법을 만들고.. 
임대든 분양이든 시장가대비 최대80퍼만 인정하게 해라..
과도한 혜택은 혜택의 고마움보다 오만한 권리자만 양산한다.",0,0,부정,"제도 불공정, 정부·정치 불신",,,UgxR3hJ6tBEwpbOpT3d4AaABAg
2026-09-13 10:55,간단하지 집값을 내리면됨,0,0,긍정,분양가·집값 부담,하락,,UgyXn0I8LzIDwFzbwMB4AaABAg
2026-09-13 10:40,"사람 살만한 지역 아파트는 뷴양가 평균 20억인데 그돈이 없으니 그렇지...그렇다고 거주하기 위험한 동네가서 살 순 없잖아. 전기톱살인사건, 냉동창고시체보관 사건 등등... 다 경기도 외곽지역에서 발생하는 사건들이다... 그니까 신축 대단지에 분양가도 4억인데도 미분양이지",0,0,부정,"분양가·집값 부담, 수도권 집중·지방·인구",,,Ugxko0TwvIWCLjkkF_F4AaABAg
